id,retweet_count,favorite_count,retweeted,lang
776218204058357768,18497,33345,False,en
776201521193218049,2919,10681,False,en
776113305656188928,5068,13102,False,en
776088319444877312,179,2045,False,en
775898661951791106,17621,0,False,en
775842724423557120,3116,13022,False,en
775733305207554048,4627,15413,False,en
775729183532220416,5302,14361,False,en
775364825476165632,3472,8295,False,en
775350846108426240,4532,11309,False,en
775096608509886464,9220,0,False,en
775085132600442880,5488,17281,False,en
774757898236878852,2035,9462,False,en
774639387460112384,2013,7508,False,en
774314403806253056,6478,24167,False,en
773985732834758656,4492,11925,False,en
773922284943896577,1999,7110,False,en
773704687002451968,1891,7317,False,en
773670353721753600,1501,5935,False,en
773547596996571136,7126,24553,False,en
773336787167145985,5912,0,False,en
773308824254029826,8640,25846,False,en
773247561583001600,3699,10414,False,en
773191612633579521,4736,11117,False,en
772877495989305348,4501,9555,False,en
772826264096874500,2669,8842,False,en
772615324260794368,3914,0,False,en
772581559778025472,1968,7192,False,en
772193107915964416,1612,6665,False,en
772152991789019136,1300,4181,False,en
772117678702071809,848,4165,False,en
772114945936949249,546,3005,False,en
772102971039580160,1065,4448,False,en
771908950375665664,2181,7298,False,en
771770456517009408,3924,13356,False,en
771500966810099713,3018,9167,False,en
771380798096281600,5912,11746,False,en
771171053431250945,8705,0,False,en
771136648247640064,3357,10223,False,en
771102124360998913,1663,6898,False,en
771014301343748096,1782,7032,False,en
770787852854652928,1415,5498,False,en
770772759874076672,1626,5749,False,en
770743923962707968,52360,0,False,en
770655142660169732,2013,8130,False,en
770414278348247044,2390,6987,False,en
770293558247038976,1718,6923,False,en
770093767776997377,3520,0,False,en
770069151037685760,2651,8385,False,en
769940425801170949,11131,34948,False,en
769695466921623552,1926,7101,False,en
769335591808995329,8830,0,False,en
769212283578875904,1969,5980,False,en
768970937022709760,7574,16017,False,en
768909767477751808,3129,0,False,en
768855141948723200,1034,4660,False,en
768609597686943744,1382,4580,False,en
768596291618299904,1473,5592,False,en
768554158521745409,6719,0,False,en
768473857036525572,3958,15110,False,en
768193404517830656,4080,12157,False,en
767884188863397888,1634,5309,False,en
767754930266464257,6221,17814,False,en
767500508068192258,2688,8295,False,en
767191397493538821,4406,13643,False,en
767122157629476866,3261,11227,False,en
766864461642756096,6521,0,False,en
766793450729734144,1565,5650,False,en
766714921925144576,438,2872,False,en
766693177336135680,918,4484,False,en
766423258543644672,1825,6671,False,en
766313316352462849,2166,7493,False,en
766078092750233600,2970,0,False,en
766069199026450432,1003,4765,False,en
766008592277377025,571,4149,False,en
765719909049503744,2475,8021,False,en
765669560888528897,1407,5760,False,en
765395769549590528,3127,20539,False,en
765371061932261376,2475,7842,False,en
765222098633691136,3914,12902,False,en
764857477905154048,2029,7099,False,en
764259802650378240,1745,6718,False,en
763956972077010945,61,812,False,en
763837565564780549,4858,14041,False,en
763183847194451968,1702,6004,False,en
763167063695355904,3484,0,False,en
763103485927849985,2602,8163,False,en
762699858130116608,4190,13518,False,en
762471784394268675,7612,12571,False,en
762464539388485633,4839,11503,False,en
762316489655476224,1298,5350,False,en
762035686371364864,17919,35400,False,en
761976711479193600,2310,5992,False,en
761750502866649088,4535,0,False,en
761745352076779520,979,4707,False,en
761672994376806400,33421,55016,False,in
761599872357261312,1336,4578,False,en
761371037149827077,20500,0,False,en
761334018830917632,1669,5792,False,en
761292947749015552,1265,4957,False,en
761227390836215808,1775,5908,False,en
761004547850530816,3952,12482,False,en
760893934457552897,1104,4228,False,en
760656994973933572,2210,7343,False,en
760641137271070720,1481,5485,False,en
760539183865880579,4168,8399,False,en
760521673607086080,1608,4681,False,en
760290219849637889,13140,29618,False,en
760252756032651264,995,4338,False,en
760190180481531904,2079,6334,False,en
760153949710192640,38,0,False,en
759943073749200896,2382,6581,False,en
759923798737051648,6521,16284,False,en
759846353224826880,2265,7433,False,en
759793422261743616,2173,6620,False,en
759566828574212096,24319,0,False,en
759557299618865152,1341,5202,False,en
759447681597108224,2827,9418,False,en
759446261539934208,561,1846,False,en
759197388317847553,2221,6725,False,en
759159934323924993,1359,0,False,en
759099523532779520,4813,16101,False,en
759047813560868866,2302,7227,False,en
758854675097526272,1027,3904,False,en
758828659922702336,4376,12376,False,en
758740312047005698,1824,6339,False,en
758474966123810816,1132,4227,False,en
758467244762497024,2539,5316,False,en
758405701903519748,2204,5756,False,en
758355060040593408,1245,3797,False,en
758099635764359168,11550,21302,False,en
758041019896193024,433,3001,False,en
757741869644341248,3710,7613,False,en
757729163776290825,9299,0,False,en
757725642876129280,1391,5022,False,en
757611664640446465,1272,5026,False,en
757597904299253760,336,0,False,en
757596066325864448,1219,4808,False,en
757400162377592832,7759,16743,False,en
757393109802180609,2009,6462,False,en
757354760399941633,1637,4995,False,en
756998049151549440,2271,6923,False,en
756939218950160384,2295,7342,False,en
756651752796094464,1511,5612,False,en
756526248105566208,4169,11506,False,en
756303284449767430,1231,4359,False,en
756288534030475264,15071,28519,False,en
756275833623502848,1738,7114,False,en
755955933503782912,3285,8092,False,en
755206590534418437,6148,18212,False,en
755110668769038337,12621,23446,False,en
754874841593970688,9193,0,False,en
754856583969079297,2870,7616,False,en
754747087846248448,591,2854,False,en
754482103782404096,2220,5852,False,en
754449512966619136,846,4147,False,en
754120377874386944,2670,8655,False,en
754011816964026368,4079,9726,False,en
753655901052166144,2492,6458,False,en
753420520834629632,4071,8731,False,en
753398408988139520,2186,6384,False,en
753375668877008896,2655,8411,False,en
753298634498793472,6620,0,False,en
753294487569522689,1191,3758,False,en
753039830821511168,24013,41080,False,en
753026973505581056,1109,4283,False,en
752932432744185856,7798,13970,False,en
752917284578922496,1790,7592,False,en
752701944171524096,3291,0,False,en
752682090207055872,1846,6642,False,en
752660715232722944,1794,4878,False,en
752568224206688256,2605,6140,False,en
752519690950500352,3917,8157,False,en
752334515931054080,1263,4238,False,en
752309394570878976,18963,0,False,en
752173152931807232,2106,6569,False,en
751950017322246144,1060,3415,False,en
751937170840121344,1530,5770,False,en
751830394383790080,2227,6428,False,en
751793661361422336,3320,6479,False,en
751598357617971201,3440,8699,False,en
751583847268179968,1265,4849,False,en
751538714308972544,1445,5547,False,en
751456908746354688,1127,3516,False,en
751251247299190784,6695,13791,False,en
751205363882532864,2086,6948,False,en
751132876104687617,1480,5610,False,en
750868782890057730,1595,5306,False,en
750719632563142656,5747,14621,False,en
750506206503038976,1316,4934,False,en
750429297815552001,4947,14569,False,en
750383411068534784,1309,5005,False,en
750381685133418496,39,758,False,en
750147208377409536,1095,3409,False,en
750132105863102464,1440,3990,False,en
750117059602808832,1466,4740,False,en
750101899009982464,959,3344,False,en
750086836815486976,613,2383,False,en
750071704093859840,3802,8653,False,en
750056684286914561,1011,3444,False,en
750041628174217216,703,3502,False,en
750026558547456000,888,2986,False,en
750011400160841729,1035,3568,False,en
749996283729883136,919,3331,False,en
749981277374128128,2772,5569,False,en
749774190421639168,1493,5114,False,en
749417653287129088,1904,6721,False,en
749403093750648834,622,2892,False,eu
749395845976588288,3951,9488,False,en
749317047558017024,2509,6076,False,en
749075273010798592,2360,6353,False,en
749064354620928000,1714,5277,False,en
749036806121881602,896,3425,False,en
748977405889503236,3759,11235,False,en
748932637671223296,2564,6461,False,en
748705597323898880,1067,3047,False,en
748699167502000129,1814,5213,False,en
748692773788876800,1504,4659,False,en
748575535303884801,2272,6696,False,en
748568946752774144,776,2411,False,en
748346686624440324,1413,5735,False,en
748337862848962560,4701,8462,False,en
748324050481647620,867,4078,False,en
748307329658011649,810,4027,False,en
748220828303695873,8825,15549,False,en
747963614829678593,2444,6397,False,en
747933425676525569,2894,7310,False,en
747885874273214464,1116,3243,False,en
747844099428986880,851,3084,False,en
747816857231626240,1316,5346,False,en
747651430853525504,179,1520,False,en
747648653817413632,6614,14182,False,en
747600769478692864,619,2545,False,en
747594051852075008,1205,4065,False,en
747512671126323200,1803,6110,False,en
747461612269887489,1169,4249,False,en
747439450712596480,2184,5965,False,en
747242308580548608,3257,0,False,en
747219827526344708,1791,5792,False,en
747204161125646336,1038,3722,False,en
747103485104099331,4548,10534,False,en
746906459439529985,336,3168,False,en
746872823977771008,2429,6593,False,en
746818907684614144,1944,5807,False,en
746790600704425984,1806,5345,False,en
746757706116112384,4432,10520,False,en
746726898085036033,2037,6648,False,en
746542875601690625,2104,5520,False,en
746521445350707200,1110,0,False,en
746507379341139972,1226,5094,False,en
746369468511756288,1854,6637,False,en
746131877086527488,2511,7565,False,en
746056683365994496,931,3904,False,en
745789745784041472,1207,4437,False,en
745712589599014916,2636,7652,False,en
745433870967832576,2894,7824,False,en
745422732645535745,2768,9412,False,en
745314880350101504,3131,7863,False,en
745074613265149952,3976,8605,False,en
745057283344719872,2585,7945,False,en
744995568523612160,716,3277,False,en
744971049620602880,3042,8652,False,en
744709971296780288,1771,6150,False,en
744334592493166593,2412,7443,False,en
744234799360020481,79515,131075,False,en
744223424764059648,424,1868,False,en
743980027717509120,1231,4551,False,en
743895849529389061,1087,3999,False,en
743835915802583040,2387,0,False,en
743609206067040256,1560,4917,False,en
743595368194129920,7445,20275,False,en
743545585370791937,1066,3863,False,en
743510151680958465,4185,8671,False,en
743253157753532416,1366,4624,False,en
743222593470234624,2164,6792,False,en
743210557239623680,1560,4215,False,en
742534281772302336,4011,7744,False,en
742528092657332225,2245,4878,False,en
742465774154047488,4382,7916,False,en
742423170473463808,4319,10812,False,en
742385895052087300,2266,7457,False,en
742161199639494656,1547,4743,False,en
742150209887731712,1783,5661,False,en
741793263812808706,1698,4982,False,en
741743634094141440,3144,8945,False,en
741438259667034112,937,4026,False,en
741303864243200000,3650,9631,False,en
741099773336379392,6247,10997,False,en
741067306818797568,3520,10342,False,en
740995100998766593,3154,7018,False,en
740711788199743490,1062,3736,False,en
740699697422163968,888,3101,False,en
740676976021798912,7724,19881,False,en
740373189193256964,9220,20648,False,en
740365076218183684,495,2727,False,en
740359016048689152,967,3610,False,en
740214038584557568,2220,7335,False,en
739979191639244800,6719,21898,False,en
739932936087216128,1217,4443,False,en
739844404073074688,966,4138,False,en
739623569819336705,1547,4185,False,en
739606147276148736,1876,5897,False,en
739544079319588864,24319,43694,False,en
739485634323156992,3309,7887,False,en
739238157791694849,52360,75163,False,en
738891149612572673,6,115,False,und
738885046782832640,1283,4127,False,en
738883359779196928,917,3661,False,en
738537504001953792,1759,5575,False,en
738402415918125056,955,3599,False,en
738184450748633089,1360,4727,False,en
738166403467907072,3828,9635,False,en
738156290900254721,748,2768,False,en
737826014890496000,2006,5757,False,en
737800304142471168,3904,10943,False,en
737678689543020544,1509,5528,False,en
737445876994609152,5048,11302,False,en
737322739594330112,907,3953,False,en
737310737551491075,8329,16040,False,en
736736130620620800,1972,4736,False,en
736392552031657984,8407,19450,False,en
736365877722001409,1408,4367,False,en
736225175608430592,3115,8901,False,en
736010884653420544,3355,8652,False,en
735991953473572864,1283,3934,False,en
735648611367784448,1237,4397,False,en
735635087207878657,2659,6776,False,en
735274964362878976,4707,9629,False,en
735256018284875776,993,3675,False,en
735137028879360001,1092,3428,False,en
734912297295085568,572,2993,False,en
734787690684657664,7102,13745,False,en
734776360183431168,608,2742,False,en
734559631394082816,451,1646,False,en
733828123016450049,881,3926,False,en
733822306246479872,1141,4015,False,en
733482008106668032,1065,3438,False,en
733460102733135873,1451,4605,False,en
733109485275860992,17621,44619,False,en
732732193018155009,599,2671,False,en
732726085725589504,1003,3855,False,en
732585889486888962,868,4016,False,en
732375214819057664,2838,8832,False,en
732005617171337216,6154,16324,False,en
731285275100512256,1090,3798,False,en
731156023742988288,1434,4196,False,en
730924654643314689,2234,6682,False,en
730573383004487680,2435,5407,False,en
730427201120833536,1176,3809,False,en
730211855403241472,1182,4180,False,en
730196704625098752,2172,5339,False,en
729854734790754305,1268,4396,False,en
729838605770891264,431,1856,False,en
729823566028484608,1390,4358,False,en
729463711119904772,2586,6340,False,en
729113531270991872,370,2054,False,en
728986383096946689,917,3460,False,en
728760639972315136,1911,5090,False,en
728751179681943552,757,3032,False,en
728653952833728512,1169,3620,False,en
728409960103686147,2269,5383,False,en
728387165835677696,1075,3999,False,en
728046963732717569,1328,4722,False,en
728035342121635841,1872,4953,False,en
728015554473250816,1219,4479,False,en
727685679342333952,720,3206,False,en
727644517743104000,1962,6431,False,en
727524757080539137,1379,4900,False,en
727314416056803329,834,3623,False,en
727286334147182592,920,3324,False,en
727175381690781696,1540,4209,False,en
727155742655025152,1490,3983,False,en
726935089318363137,2738,7496,False,en
726887082820554753,1677,4195,False,en
726828223124897792,1124,3882,False,en
726224900189511680,1302,4811,False,en
725842289046749185,2970,7691,False,en
725786712245440512,1527,4537,False,en
725729321944506368,2009,5646,False,en
725458796924002305,703,1541,False,en
724983749226668032,1462,4040,False,en
724771698126512129,725,2593,False,en
724405726123311104,1847,5800,False,en
724049859469295616,1984,4738,False,en
724046343203856385,620,2901,False,en
724004602748780546,1790,4561,False,en
723912936180330496,1374,4236,False,en
723688335806480385,3347,8435,False,en
723673163800948736,1011,3291,False,en
723179728551723008,2110,5761,False,en
722974582966214656,1764,4493,False,en
722613351520608256,1831,5393,False,en
721503162398597120,2124,5086,False,en
721001180231503872,686,2748,False,en
720785406564900865,866,3400,False,en
720775346191278080,760,2702,False,en
720415127506415616,1681,4503,False,en
720389942216527872,2840,6974,False,en
720340705894408192,1098,3131,False,en
720059472081784833,1268,4229,False,en
720043174954147842,2253,5332,False,en
719991154352222208,1979,5281,False,en
719704490224398336,1645,4974,False,en
719551379208073216,2192,5515,False,en
719367763014393856,827,3022,False,en
719339463458033665,1403,4822,False,en
719332531645071360,1078,3711,False,en
718971898235854848,1231,3818,False,en
718939241951195136,1973,5720,False,en
718631497683582976,9126,20697,False,en
718613305783398402,542,2669,False,en
718540630683709445,1137,2730,False,en
718460005985447936,602,2846,False,en
718454725339934721,1685,5320,False,en
718246886998687744,565,2115,False,en
718234618122661888,1127,4217,False,en
717841801130979328,670,2660,False,en
717790033953034240,1272,3170,False,en
717537687239008257,2069,6281,False,en
717428917016076293,510,1748,False,en
717421804990701568,945,3446,False,en
717047459982213120,2135,6826,False,en
717009362452090881,1102,3583,False,en
716802964044845056,1317,4627,False,en
716791146589110272,1474,5204,False,en
716730379797970944,475,1339,False,en
716447146686459905,6643,14327,False,en
716439118184652801,247,2574,False,en
716285507865542656,1225,3041,False,en
716080869887381504,1935,5272,False,en
715928423106027520,987,3485,False,en
715758151270801409,1596,4085,False,en
715733265223708672,1920,5093,False,en
715704790270025728,634,3055,False,en
715696743237730304,1454,4257,False,en
715680795826982913,1813,4719,False,en
715360349751484417,1772,5955,False,en
715342466308784130,768,3294,False,en
715220193576927233,736,2630,False,en
715200624753819648,2110,5578,False,en
715009755312439296,1392,4550,False,en
714982300363173890,1166,4094,False,en
714962719905021952,4816,8028,False,en
714957620017307648,1595,4503,False,en
714631576617938945,1122,3571,False,en
714606013974974464,1038,3938,False,en
714485234495041536,1313,2962,False,en
714258258790387713,808,3281,False,en
714251586676113411,940,3570,False,en
714214115368108032,990,2480,False,en
714141408463036416,1569,4673,False,en
713919462244790272,869,3564,False,en
713909862279876608,616,2078,False,en
713900603437621249,829,3062,False,en
713761197720473600,1541,5308,False,en
713411074226274305,1440,4802,False,en
713177543487135744,3183,7854,False,en
713175907180089344,1630,4851,False,en
712809025985978368,7602,20378,False,en
712717840512598017,5616,13474,False,en
712668654853337088,1367,4531,False,en
712438159032893441,1756,5799,False,en
712309440758808576,26,269,False,en
712097430750289920,1172,4144,False,en
712092745624633345,1016,3211,False,en
712085617388212225,556,3531,False,en
712065007010385924,700,2451,False,en
711998809858043904,138,0,False,en
711968124745228288,2601,8776,False,en
711743778164514816,1101,3095,False,en
711732680602345472,4653,9756,False,en
711694788429553666,20500,35865,False,en
711652651650457602,1037,4228,False,en
711363825979756544,1287,3996,False,en
711306686208872448,819,3596,False,en
711008018775851008,710,3275,False,en
710997087345876993,1561,4960,False,en
710844581445812225,779,2775,False,en
710833117892898816,606,2937,False,en
710658690886586372,636,2529,False,en
710609963652087808,2624,5227,False,en
710588934686908417,2107,4968,False,en
710296729921429505,833,2574,False,en
710283270106132480,580,2308,False,en
710272297844797440,1425,4945,False,en
710269109699739648,1257,2613,False,en
710153181850935296,1006,3153,False,en
710140971284037632,1008,3017,False,en
710117014656950272,2233,5999,False,en
709918798883774466,1215,3250,False,en
709901256215666688,112,732,False,en
709852847387627521,1336,3824,False,en
709566166965075968,1367,3865,False,en
709556954897764353,1204,3593,False,en
709519240576036864,277,1620,False,en
709449600415961088,665,2420,False,en
709409458133323776,788,2855,False,en
709225125749587968,647,2615,False,en
709207347839836162,6567,13755,False,en
709198395643068416,721,2634,False,en
709179584944730112,763,2213,False,en
709158332880297985,470,2236,False,en
709042156699303936,1864,5197,False,en
708853462201716736,745,1941,False,en
708845821941387268,1015,3226,False,en
708834316713893888,571,1860,False,en
708810915978854401,7848,18036,False,en
708738143638450176,917,2997,False,en
708711088997666817,834,2790,False,en
708479650088034305,765,2768,False,en
708469915515297792,926,3357,False,en
708400866336894977,11330,17516,False,en
708356463048204288,1520,3929,False,en
708349470027751425,831,2568,False,en
708149363256774660,1727,4672,False,en
708130923141795840,943,3707,False,en
708119489313951744,1102,2937,False,en
708109389455101952,610,2124,False,en
708026248782585858,2166,4799,False,en
707995814724026368,1273,3385,False,en
707983188426153984,2,52,False,en
707969809498152960,1097,2941,False,en
707776935007539200,1079,3593,False,en
707741517457260545,696,2718,False,en
707738799544082433,2785,4495,False,en
707693576495472641,1133,3765,False,en
707629649552134146,997,2834,False,en
707610948723478529,7236,18557,False,en
707420581654872064,789,2499,False,en
707411934438625280,673,2486,False,en
707387676719185920,1490,3835,False,en
707377100785885184,1214,3603,False,en
707315916783140866,727,2698,False,en
707297311098011648,903,3022,False,en
707059547140169728,759,2796,False,en
707038192327901184,900,2404,False,en
707021089608753152,1540,4433,False,en
707014260413456384,664,2502,False,en
706904523814649856,8830,15961,False,en
706901761596989440,680,2264,False,en
706681918348251136,1103,3627,False,en
706644897839910912,1224,2814,False,en
706593038911545345,718,2363,False,en
706538006853918722,1580,3778,False,en
706516534877929472,1150,3404,False,en
706346369204748288,1035,3768,False,en
706310011488698368,9034,23443,False,en
706291001778950144,522,1861,False,en
706265994973601792,1030,2979,False,en
706169069255446529,2511,4291,False,en
706166467411222528,1819,5636,False,en
706153300320784384,437,1632,False,en
705975130514706432,842,3397,False,en
705970349788291072,1008,3440,False,en
705898680587526145,643,2597,False,en
705786532653883392,596,2132,False,en
705591895322394625,1308,3475,False,en
705475953783398401,1045,3231,False,en
705442520700944385,1859,4877,False,en
705428427625635840,1931,4188,False,en
705239209544720384,854,3290,False,en
705223444686888960,900,2829,False,en
705102439679201280,585,2342,False,en
705066031337840642,683,2378,False,en
704871453724954624,1245,4585,False,en
704859558691414016,612,2462,False,en
704847917308362754,1727,5594,False,en
704819833553219584,1136,2906,False,en
704761120771465216,3257,7283,False,en
704499785726889984,1124,3212,False,en
704491224099647488,97,840,False,es
704480331685040129,1197,3723,False,en
704364645503647744,3999,8804,False,en
704347321748819968,393,1729,False,en
704134088924532736,519,1653,False,en
704113298707505153,629,2031,False,en
704054845121142784,1028,3201,False,en
703774238772166656,526,2020,False,en
703769065844768768,1276,3621,False,en
703631701117943808,772,2853,False,en
703611486317502464,1709,4229,False,en
703425003149250560,1559,4162,False,en
703407252292673536,786,2685,False,en
703382836347330562,1285,3837,False,en
703356393781329922,429,2085,False,en
703268521220972544,618,2152,False,en
703079050210877440,3494,8064,False,en
703041949650034688,14198,28996,False,en
702932127499816960,811,2825,False,en
702899151802126337,509,1772,False,en
702684942141153280,1215,3516,False,en
702671118226825216,634,2398,False,en
702598099714314240,3712,11332,False,en
702539513671897089,1091,3134,False,en
702332542343577600,1755,3491,False,en
702321140488925184,1156,3604,False,en
702276748847800320,860,2706,False,en
702217446468493312,1526,5268,False,en
701981390485725185,1106,3755,False,en
701952816642965504,1149,4167,False,en
701889187134500865,1558,3905,False,en
701805642395348998,1900,3752,False,en
701601587219795968,523,2299,False,en
701570477911896070,1055,3080,False,en
701545186879471618,680,2902,False,en
701214700881756160,5812,13475,False,en
700890391244103680,653,2437,False,en
700864154249383937,685,2828,False,en
700847567345688576,558,2637,False,en
700796979434098688,1085,2669,False,en
700747788515020802,10673,25130,False,en
700518061187723268,915,2887,False,en
700505138482569216,646,2487,False,en
700462010979500032,2031,4537,False,en
700167517596164096,836,2903,False,en
700151421916807169,754,2450,False,en
700143752053182464,3129,8282,False,en
700062718104104960,778,2890,False,en
700029284593901568,661,2262,False,en
700002074055016451,1529,3627,False,en
699801817392291840,1088,3345,False,en
699788877217865730,557,2458,False,en
699779630832685056,1397,3039,False,en
699775878809702401,690,2150,False,en
699691744225525762,5174,11252,False,en
699446877801091073,2938,6515,False,en
699434518667751424,577,2384,False,en
699423671849451520,383,1505,False,en
699413908797464576,688,2258,False,en
699370870310113280,497,2053,False,en
699323444782047232,983,3466,False,en
699088579889332224,715,2451,False,en
699079609774645248,745,2677,False,en
699072405256409088,1325,3296,False,en
699060279947165696,2059,4173,False,en
699036661657767936,1345,2863,False,en
698989035503689728,1113,3701,False,en
698953797952008193,1020,2975,False,en
698907974262222848,699,2787,False,en
698710712454139905,774,2710,False,en
698703483621523456,425,1608,False,en
698635131305795584,388,1400,False,en
698549713696649216,704,2536,False,en
698355670425473025,516,2046,False,en
698342080612007937,1074,2485,False,en
698262614669991936,2268,5214,False,en
698195409219559425,6750,18408,False,en
698178924120031232,830,3084,False,en
697995514407682048,372,1665,False,en
697990423684476929,1451,3592,False,en
697943111201378304,776,2638,False,en
697881462549430272,1337,3313,False,en
697630435728322560,614,1909,False,en
697616773278015490,1144,3467,False,en
697596423848730625,1425,3306,False,en
697575480820686848,572,2250,False,en
697516214579523584,1282,2281,False,en
697482927769255936,765,2662,False,en
697463031882764288,1552,3748,False,en
697270446429966336,2087,5131,False,en
697259378236399616,1136,3611,False,en
697255105972801536,1315,3316,False,en
697242256848379904,751,2753,False,en
696900204696625153,1156,3492,False,en
696894894812565505,758,2594,False,en
696886256886657024,2016,5317,False,en
696877980375769088,802,2689,False,en
696754882863349760,396,1615,False,en
696744641916489729,1069,2293,False,en
696713835009417216,757,2613,False,en
696518437233913856,1887,4274,False,en
696490539101908992,170,1339,False,en
696488710901260288,1166,2788,False,en
696405997980676096,1284,3531,False,en
696100768806522880,750,2125,False,en
695816827381944320,1320,3287,False,en
695794761660297217,880,3490,False,en
695767669421768709,854,2060,False,en
695629776980148225,2377,5020,False,en
695446424020918272,2026,4787,False,en
695409464418041856,4017,9460,False,en
695314793360662529,1675,4004,False,en
695095422348574720,684,2888,False,en
695074328191332352,1239,3116,False,en
695064344191721472,685,1771,False,en
695051054296211456,885,2918,False,en
694925794720792577,1043,2965,False,en
694905863685980160,1053,3046,False,en
694669722378485760,13517,26068,False,en
694356675654983680,328,1653,False,en
694352839993344000,700,2244,False,en
694342028726001664,557,1727,False,en
694329668942569472,569,2203,False,en
694206574471057408,2297,4582,False,en
694183373896572928,1040,3236,False,en
694001791655137281,1176,3705,False,en
693993230313091072,457,2044,False,en
693942351086120961,413,1896,False,en
693647888581312512,673,2961,False,en
693644216740769793,150,1473,False,en
693642232151285760,472,2790,False,en
693629975228977152,894,2685,False,en
693622659251335168,422,1691,False,en
693590843962331137,2233,5565,False,en
693582294167244802,292,1802,False,en
693486665285931008,698,1941,False,en
693280720173801472,1403,3669,False,en
693267061318012928,925,2622,False,en
693262851218264065,568,2459,False,en
693231807727280129,841,3133,False,en
693155686491000832,3622,8668,False,en
693109034023534592,695,1889,False,en
693095443459342336,523,2056,False,en
692919143163629568,838,2926,False,en
692905862751522816,998,2683,False,en
692901601640583168,682,1971,False,en
692894228850999298,910,2511,False,en
692828166163931137,998,3148,False,en
692752401762250755,4124,7496,False,en
692568918515392513,1737,4739,False,en
692535307825213440,1529,3504,False,en
692530551048294401,474,2021,False,en
692423280028966913,265,1618,False,en
692417313023332352,3917,10275,False,en
692187005137076224,929,2768,False,en
692158366030913536,896,2369,False,en
692142790915014657,438,1798,False,en
692041934689402880,1424,3724,False,en
692017291282812928,1081,3153,False,en
691820333922455552,1860,4329,False,en
691793053716221953,4732,8910,False,en
691756958957883396,1161,3179,False,en
691675652215414786,577,2116,False,en
691483041324204033,656,2608,False,en
691459709405118465,1294,4449,False,en
691444869282295808,955,2890,False,en
691416866452082688,8689,21253,False,en
691321916024623104,747,2828,False,en
691096613310316544,1019,3253,False,en
691090071332753408,385,1867,False,en
690989312272396288,3282,6513,False,en
690959652130045952,1421,3902,False,en
690938899477221376,2245,4536,False,en
690932576555528194,1143,3602,False,en
690735892932222976,1442,4134,False,en
690728923253055490,597,2384,False,en
690690673629138944,898,2547,False,en
690649993829576704,325,1435,False,en
690607260360429569,19,313,False,und
690597161306841088,681,2163,False,en
690400367696297985,509,2041,False,en
690374419777196032,972,3560,False,en
690360449368465409,1006,2925,False,en
690348396616552449,573,1644,False,en
690248561355657216,477,1845,False,en
690021994562220032,1180,3056,False,en
690015576308211712,836,2740,False,en
690005060500217858,1907,4004,False,en
689999384604450816,424,1561,False,en
689993469801164801,518,1618,False,en
689977555533848577,502,1490,False,en
689905486972461056,787,2651,False,en
689877686181715968,1344,3323,False,en
689835978131935233,850,2369,False,en
689661964914655233,1052,3501,False,en
689659372465688576,4412,11394,False,en
689623661272240129,748,2467,False,en
689599056876867584,6265,12795,False,en
689557536375177216,519,2257,False,en
689517482558820352,1609,3735,False,en
689289219123089408,1056,2476,False,en
689283819090870273,1250,3624,False,en
689280876073582592,819,2197,False,en
689275259254616065,285,1273,False,en
689255633275777024,1212,2805,False,en
689154315265683456,1128,3348,False,en
689143371370250240,579,2232,False,en
688916208532455424,983,3003,False,en
688908934925697024,874,2310,False,en
688898160958271489,890,2307,False,en
688894073864884227,792,2462,False,en
688828561667567616,420,1508,False,en
